major_area_code,completion_dttm,station_code,species_code,number_sampled_num,length_num,sex_code,maturity_stage_code
6,26APR2006:16:12:00.000,35,9605,1,58,1,
6,26APR2006:16:12:00.000,35,9605,1,58,1,
4,27APR2006:10:04:00.000,261,9605,1,46,2,1
4,27APR2006:10:04:00.000,261,9605,1,188,2,3
4,27APR2006:11:40:00.000,104,9605,1,57,2,1
4,27APR2006:11:40:00.000,104,9605,1,84,1,
4,27APR2006:11:40:00.000,104,9605,1,83,2,1
4,27APR2006:11:40:00.000,104,9605,1,72,1,
4,27APR2006:11:40:00.000,104,9605,1,75,1,
4,27APR2006:11:40:00.000,104,9605,1,66,2,1
4,27APR2006:11:40:00.000,104,9605,1,66,2,1
4,27APR2006:11:40:00.000,104,9605,1,122,1,
4,27APR2006:11:40:00.000,104,9605,1,75,2,1
4,27APR2006:11:40:00.000,104,9605,1,96,2,1
4,27APR2006:11:40:00.000,104,9605,1,86,1,
4,27APR2006:11:40:00.000,104,9605,1,81,2,1
4,27APR2006:11:40:00.000,104,9605,1,82,2,1
4,27APR2006:11:40:00.000,104,9605,1,59,2,1
4,27APR2006:11:40:00.000,104,9605,1,83,2,1
4,27APR2006:11:40:00.000,104,9605,1,69,1,
4,27APR2006:11:40:00.000,104,9605,1,75,2,1
4,27APR2006:11:40:00.000,104,9605,1,83,2,1
4,27APR2006:11:40:00.000,104,9605,1,101,2,1
4,27APR2006:11:40:00.000,104,9605,1,99,1,
4,27APR2006:11:40:00.000,104,9605,1,118,1,
4,27APR2006:12:33:00.000,61,9605,1,55,1,
4,27APR2006:12:33:00.000,61,9605,1,66,2,1
4,27APR2006:12:33:00.000,61,9605,1,47,2,1
4,27APR2006:12:33:00.000,61,9605,1,105,2,1
4,27APR2006:12:33:00.000,61,9605,1,89,2,1
4,27APR2006:12:33:00.000,61,9605,1,51,2,1
4,27APR2006:12:33:00.000,61,9605,1,38,2,1
4,27APR2006:12:33:00.000,61,9605,1,79,2,1
4,27APR2006:12:33:00.000,61,9605,1,56,2,1
18,30APR2006:11:57:00.000,604,9605,1,57,2,1
18,30APR2006:11:57:00.000,604,9605,1,42,1,
18,30APR2006:11:57:00.000,604,9605,1,43,2,1
18,30APR2006:13:02:00.000,689,9605,1,176,2,2
18,30APR2006:16:21:00.000,578,9605,1,72,1,
18,30APR2006:17:15:00.000,562,9605,1,145,2,3
5,01MAY2006:14:55:00.000,73,9605,1,115,2,1
5,01MAY2006:14:55:00.000,73,9605,1,77,2,1
5,01MAY2006:14:55:00.000,73,9605,1,25,1,
3,02MAY2006:11:08:00.000,63,9605,1,68,1,
3,02MAY2006:11:08:00.000,63,9605,1,107,2,1
3,02MAY2006:11:08:00.000,63,9605,1,81,1,
3,02MAY2006:11:08:00.000,63,9605,1,80,2,1
3,02MAY2006:11:08:00.000,63,9605,1,90,2,1
3,02MAY2006:11:08:00.000,63,9605,1,112,1,
3,02MAY2006:11:08:00.000,63,9605,1,71,2,1
1,02MAY2006:13:39:00.000,54,9605,1,168,1,
1,02MAY2006:13:39:00.000,54,9605,1,160,2,2
1,02MAY2006:13:39:00.000,54,9605,1,122,1,
1,02MAY2006:15:29:00.000,52,9605,1,113,2,1
1,02MAY2006:15:29:00.000,52,9605,1,107,2,1
1,02MAY2006:15:29:00.000,52,9605,1,74,2,1
1,02MAY2006:15:29:00.000,52,9605,1,42,2,1
1,02MAY2006:15:29:00.000,52,9605,1,155,1,
3,02MAY2006:15:45:00.000,137,9605,1,106,2,1
3,02MAY2006:15:45:00.000,137,9605,1,82,2,1
1,02MAY2006:16:32:00.000,42,9605,1,177,2,2
1,02MAY2006:16:32:00.000,42,9605,1,140,2,1
1,02MAY2006:16:32:00.000,42,9605,1,89,2,1
1,02MAY2006:16:32:00.000,42,9605,1,175,2,2
1,02MAY2006:17:30:00.000,49,9605,1,165,2,2
1,02MAY2006:17:30:00.000,49,9605,1,120,2,2
1,02MAY2006:17:30:00.000,49,9605,1,173,2,2
1,02MAY2006:17:30:00.000,49,9605,1,176,2,2
1,02MAY2006:17:30:00.000,49,9605,1,173,2,2
1,02MAY2006:17:30:00.000,49,9605,1,180,2,2
3,02MAY2006:17:53:00.000,257,9605,1,78,2,1
3,02MAY2006:17:53:00.000,257,9605,1,82,2,1
3,02MAY2006:17:53:00.000,257,9605,1,50,1,
3,03MAY2006:10:29:00.000,476,9605,1,162,2,3
3,03MAY2006:10:29:00.000,476,9605,1,147,2,4
3,03MAY2006:11:23:00.000,346,9605,1,75,2,1
3,03MAY2006:12:39:00.000,270,9605,1,93,2,1
3,03MAY2006:13:20:00.000,308,9605,1,60,2,1
2,03MAY2006:15:00:00.000,117,9605,1,55,2,1
2,03MAY2006:16:17:00.000,173,9605,1,76,2,1
5,08MAY2006:08:09:00.000,177,9605,1,61,1,
21,08MAY2006:08:28:00.000,3210,9605,1,146,2,1
21,08MAY2006:08:28:00.000,3210,9605,1,106,2,4
21,08MAY2006:09:40:00.000,3259,9605,1,167,1,
5,08MAY2006:09:40:00.000,78,9605,1,171,2,1
5,08MAY2006:10:06:00.000,79,9605,1,33,2,1
17,08MAY2006:10:20:00.000,3274,9605,1,42,2,1
17,08MAY2006:10:20:00.000,3274,9605,1,71,1,
5,08MAY2006:11:10:00.000,130,9605,1,61,1,
5,08MAY2006:11:10:00.000,130,9605,1,60,2,1
5,08MAY2006:11:10:00.000,130,9605,1,135,1,
17,08MAY2006:11:43:00.000,34,9605,1,44,1,
5,08MAY2006:13:54:00.000,140,9605,1,125,1,
5,08MAY2006:13:54:00.000,140,9605,1,150,2,2
5,08MAY2006:13:54:00.000,140,9605,1,62,2,1
5,08MAY2006:14:20:00.000,164,9605,1,66,2,1
5,08MAY2006:14:20:00.000,164,9605,1,75,2,1
5,08MAY2006:14:20:00.000,164,9605,1,105,1,
5,08MAY2006:14:20:00.000,164,9605,1,90,1,
5,08MAY2006:14:20:00.000,164,9605,1,160,2,2
5,08MAY2006:14:20:00.000,164,9605,1,173,2,2
5,08MAY2006:14:20:00.000,164,9605,1,155,2,2
5,08MAY2006:14:20:00.000,164,9605,1,73,2,1
5,08MAY2006:14:20:00.000,164,9605,1,64,2,1
5,08MAY2006:14:20:00.000,164,9605,1,116,1,
5,08MAY2006:14:20:00.000,164,9605,1,120,1,
5,08MAY2006:14:20:00.000,164,9605,1,130,1,
5,08MAY2006:14:20:00.000,164,9605,1,100,1,
5,08MAY2006:14:20:00.000,164,9605,1,101,2,1
5,08MAY2006:15:08:00.000,163,9605,1,140,1,
5,08MAY2006:15:08:00.000,163,9605,1,75,2,1
5,08MAY2006:15:08:00.000,163,9605,1,100,2,1
5,08MAY2006:15:08:00.000,163,9605,1,105,2,1
5,08MAY2006:15:08:00.000,163,9605,1,65,2,1
5,08MAY2006:15:08:00.000,163,9605,1,68,2,1
5,08MAY2006:16:08:00.000,214,9605,1,75,2,1
9,08MAY2006:16:20:00.000,52,9605,1,181,2,4
9,08MAY2006:16:20:00.000,52,9605,1,162,2,3
17,09MAY2006:08:20:00.000,30,9605,1,63,2,1
17,09MAY2006:08:20:00.000,30,9605,1,53,1,
17,09MAY2006:09:10:00.000,27,9605,1,79,2,1
4,09MAY2006:09:33:00.000,128,9605,1,66,2,1
17,09MAY2006:09:49:00.000,9,9605,1,42,2,1
17,09MAY2006:09:49:00.000,9,9605,1,46,2,1
17,09MAY2006:09:49:00.000,9,9605,1,57,1,
4,09MAY2006:09:58:00.000,144,9605,1,89,,
4,09MAY2006:10:29:00.000,142,9605,1,102,2,1
4,09MAY2006:10:29:00.000,142,9605,1,122,1,
4,09MAY2006:11:04:00.000,153,9605,1,80,2,1
4,09MAY2006:11:04:00.000,153,9605,1,132,2,2
4,09MAY2006:11:04:00.000,153,9605,1,72,2,9
4,09MAY2006:11:04:00.000,153,9605,1,100,2,1
4,09MAY2006:11:04:00.000,153,9605,1,71,2,1
4,09MAY2006:11:04:00.000,153,9605,1,92,1,
4,09MAY2006:11:04:00.000,153,9605,1,80,2,1
4,09MAY2006:11:04:00.000,153,9605,1,56,1,
4,09MAY2006:11:04:00.000,153,9605,1,72,2,1
4,09MAY2006:11:04:00.000,153,9605,1,56,1,
4,09MAY2006:11:04:00.000,153,9605,1,61,2,1
4,09MAY2006:11:04:00.000,153,9605,1,59,1,
4,09MAY2006:11:04:00.000,153,9605,1,84,2,1
4,09MAY2006:11:04:00.000,153,9605,1,61,2,1
4,09MAY2006:11:04:00.000,153,9605,1,56,2,1
4,09MAY2006:11:04:00.000,153,9605,1,75,2,1
4,09MAY2006:11:04:00.000,153,9605,1,66,1,
4,09MAY2006:11:04:00.000,153,9605,1,109,2,1
4,09MAY2006:11:04:00.000,153,9605,1,56,2,1
4,09MAY2006:11:04:00.000,153,9605,1,135,2,2
17,09MAY2006:11:22:00.000,167,9605,1,168,2,4
17,09MAY2006:12:07:00.000,171,9605,1,39,2,1
18,09MAY2006:14:05:00.000,511,9605,1,181,2,3
18,09MAY2006:14:05:00.000,511,9605,1,178,2,3
4,09MAY2006:14:26:00.000,188,9605,1,99,1,
4,09MAY2006:14:26:00.000,188,9605,1,110,2,1
4,09MAY2006:14:26:00.000,188,9605,1,126,1,
4,09MAY2006:14:26:00.000,188,9605,1,180,1,
4,09MAY2006:14:26:00.000,188,9605,1,66,2,1
4,09MAY2006:14:26:00.000,188,9605,1,72,1,
4,09MAY2006:14:26:00.000,188,9605,1,66,1,
4,09MAY2006:14:26:00.000,188,9605,1,66,2,1
4,09MAY2006:14:26:00.000,188,9605,1,159,2,2
18,09MAY2006:15:04:00.000,535,9605,1,166,2,3
18,09MAY2006:15:04:00.000,535,9605,1,65,1,
18,09MAY2006:15:38:00.000,519,9605,1,180,2,4
18,09MAY2006:15:38:00.000,519,9605,1,160,2,1
18,09MAY2006:15:38:00.000,519,9605,1,74,2,1
8,09MAY2006:16:54:00.000,138,9605,1,105,,
8,09MAY2006:16:54:00.000,138,9605,1,73,,
8,09MAY2006:16:54:00.000,138,9605,1,33,,
4,10MAY2006:11:50:00.000,41,9605,1,148,2,2
4,10MAY2006:11:50:00.000,41,9605,1,91,1,
4,10MAY2006:11:50:00.000,41,9605,1,152,1,
4,10MAY2006:11:50:00.000,41,9605,1,73,1,
4,10MAY2006:12:18:00.000,32,9605,1,170,2,2
4,10MAY2006:12:18:00.000,32,9605,1,138,1,
4,10MAY2006:12:18:00.000,32,9605,1,113,2,1
4,10MAY2006:12:18:00.000,32,9605,1,82,1,
4,10MAY2006:12:18:00.000,32,9605,1,86,2,1
4,10MAY2006:12:18:00.000,32,9605,1,41,2,1
4,10MAY2006:12:18:00.000,32,9605,1,91,2,1
4,10MAY2006:13:46:00.000,40,9605,1,93,1,
2,12MAY2006:10:29:00.000,341,9605,1,74,2,1
2,12MAY2006:10:29:00.000,341,9605,1,85,1,
2,12MAY2006:10:29:00.000,341,9605,1,72,2,1
2,12MAY2006:10:29:00.000,341,9605,1,80,2,1
2,12MAY2006:10:29:00.000,341,9605,1,78,0,9
2,12MAY2006:10:29:00.000,341,9605,1,68,1,
2,12MAY2006:10:29:00.000,341,9605,1,56,0,9
2,12MAY2006:10:29:00.000,341,9605,1,76,2,1
2,12MAY2006:10:29:00.000,341,9605,1,82,1,
2,12MAY2006:10:29:00.000,341,9605,1,70,2,1
2,12MAY2006:10:29:00.000,341,9605,1,80,2,1
2,12MAY2006:10:29:00.000,341,9605,1,79,2,1
2,12MAY2006:10:29:00.000,341,9605,1,70,2,1
2,12MAY2006:10:29:00.000,341,9605,1,83,1,
2,12MAY2006:10:29:00.000,341,9605,1,73,1,
2,12MAY2006:10:29:00.000,341,9605,1,34,1,
2,12MAY2006:10:29:00.000,341,9605,1,45,2,1
2,12MAY2006:10:29:00.000,341,9605,1,49,1,
2,12MAY2006:10:29:00.000,341,9605,1,76,1,
2,12MAY2006:10:29:00.000,341,9605,1,37,2,1
2,12MAY2006:11:31:00.000,306,9605,1,110,1,
2,12MAY2006:11:31:00.000,306,9605,1,92,2,1
17,16MAY2006:10:18:00.000,3763,9605,1,148,2,4
17,16MAY2006:10:18:00.000,3763,9605,1,118,1,
3,16MAY2006:12:56:00.000,195,9605,1,52,1,
17,16MAY2006:13:05:00.000,3648,9605,1,35,1,
8,16MAY2006:16:50:00.000,32,9605,1,106,1,
8,16MAY2006:17:21:00.000,21,9605,1,84,1,
8,16MAY2006:17:21:00.000,21,9605,1,88,1,
8,16MAY2006:17:21:00.000,21,9605,1,73,1,
8,16MAY2006:17:21:00.000,21,9605,1,82,1,
8,16MAY2006:17:21:00.000,21,9605,1,78,1,
8,16MAY2006:17:21:00.000,21,9605,1,71,2,1
8,16MAY2006:17:21:00.000,21,9605,1,91,2,1
8,16MAY2006:17:21:00.000,21,9605,1,81,2,1
5,17MAY2006:07:41:00.000,289,9605,1,58,1,
5,17MAY2006:07:41:00.000,289,9605,1,91,1,
5,17MAY2006:07:41:00.000,289,9605,1,86,1,
5,17MAY2006:07:41:00.000,289,9605,1,40,2,1
5,17MAY2006:08:44:00.000,222,9605,1,90,2,1
5,17MAY2006:09:10:00.000,198,9605,1,68,1,
5,17MAY2006:09:10:00.000,198,9605,1,96,2,9
5,17MAY2006:09:10:00.000,198,9605,1,46,2,1
5,17MAY2006:09:10:00.000,198,9605,1,51,2,1
5,17MAY2006:09:10:00.000,198,9605,1,91,1,
5,17MAY2006:09:10:00.000,198,9605,1,75,2,1
1,17MAY2006:09:14:00.000,70,9605,1,147,1,
1,17MAY2006:09:14:00.000,70,9605,1,175,2,2
1,17MAY2006:09:14:00.000,70,9605,1,102,2,1
1,17MAY2006:09:14:00.000,70,9605,1,125,2,1
1,17MAY2006:09:14:00.000,70,9605,1,142,1,
1,17MAY2006:09:48:00.000,81,9605,1,158,1,
1,17MAY2006:09:48:00.000,81,9605,1,174,2,2
1,17MAY2006:09:48:00.000,81,9605,1,145,1,
2,17MAY2006:12:04:00.000,348,9605,1,71,1,
5,17MAY2006:13:56:00.000,45,9605,1,69,1,
6,22MAY2006:09:45:00.000,213,9605,1,126,2,4
1,22MAY2006:10:26:00.000,177,9605,1,166,,
1,22MAY2006:10:26:00.000,177,9605,1,124,,
1,22MAY2006:11:00:00.000,179,9605,1,170,,
1,22MAY2006:11:00:00.000,179,9605,1,165,,
6,22MAY2006:11:04:00.000,232,9605,1,66,2,1
4,22MAY2006:11:24:00.000,219,9605,1,154,2,3
4,22MAY2006:12:50:00.000,91,9605,1,142,1,
4,22MAY2006:12:50:00.000,91,9605,1,117,1,
4,22MAY2006:13:03:00.000,236,9605,1,162,2,3
4,22MAY2006:13:03:00.000,236,9605,1,99,1,
4,22MAY2006:13:03:00.000,236,9605,1,119,2,1
4,22MAY2006:15:59:00.000,271,9605,1,159,2,2
4,22MAY2006:15:59:00.000,271,9605,1,77,2,1
9,22MAY2006:16:50:00.000,70,9605,1,34,2,1
6,22MAY2006:17:06:00.000,23,9605,1,59,2,3
6,22MAY2006:17:06:00.000,23,9605,1,58,2,3
6,22MAY2006:17:06:00.000,23,9605,1,99,2,4
6,22MAY2006:17:06:00.000,23,9605,1,83,2,3
6,22MAY2006:17:06:00.000,23,9605,1,55,2,3
6,22MAY2006:17:06:00.000,23,9605,1,54,2,3
6,22MAY2006:17:37:00.000,22,9605,1,68,2,3
3,30MAY2006:11:14:00.000,305,9605,1,103,2,1
9,31MAY2006:11:59:00.000,60,9605,1,41,1,
6,02JUN2006:11:30:00.000,155,9605,1,54,2,1
5,05JUN2006:07:57:00.000,278,9605,1,121,1,
5,05JUN2006:07:57:00.000,278,9605,1,83,1,
5,05JUN2006:09:37:00.000,152,9605,1,121,1,
5,05JUN2006:10:31:00.000,175,9605,1,77,1,
5,05JUN2006:10:31:00.000,175,9605,1,83,1,
5,05JUN2006:10:31:00.000,175,9605,1,23,2,1
18,05JUN2006:10:42:00.000,545,9605,1,180,,
5,05JUN2006:11:27:00.000,93,9605,1,110,2,1
5,05JUN2006:14:24:00.000,138,9605,1,140,1,
5,05JUN2006:14:24:00.000,138,9605,1,71,2,3
1,07JUN2006:09:56:00.000,43,9605,1,146,1,
1,07JUN2006:09:56:00.000,43,9605,1,113,2,1
1,07JUN2006:09:56:00.000,43,9605,1,95,2,1
1,07JUN2006:10:33:00.000,44,9605,1,72,1,
4,07JUN2006:11:10:00.000,126,9605,1,46,2,2
1,07JUN2006:11:12:00.000,46,9605,1,150,1,
4,07JUN2006:11:49:00.000,127,9605,1,26,2,2
4,07JUN2006:12:29:00.000,144,9605,1,43,2,2
4,07JUN2006:12:29:00.000,144,9605,1,43,2,2
2,09JUN2006:12:16:00.000,61,9605,1,127,2,1
2,09JUN2006:12:16:00.000,61,9605,1,147,2,2
2,09JUN2006:12:58:00.000,57,9605,1,161,2,3
2,09JUN2006:12:58:00.000,57,9605,1,100,2,1
3,12JUN2006:12:03:00.000,265,9605,1,126,2,2
3,12JUN2006:12:03:00.000,265,9605,1,125,2,2
3,12JUN2006:13:44:00.000,192,9605,1,74,2,1
3,12JUN2006:13:44:00.000,192,9605,1,16,1,
3,12JUN2006:13:44:00.000,192,9605,1,12,1,
4,13JUN2006:10:19:00.000,187,9605,1,134,,
4,13JUN2006:10:19:00.000,187,9605,1,55,1,
5,13JUN2006:18:19:00.000,73,9605,1,101,1,
2,14JUN2006:10:01:00.000,475,9605,1,115,2,2
2,14JUN2006:10:01:00.000,475,9605,1,178,2,4
4,14JUN2006:10:11:00.000,64,9605,1,90,1,
4,14JUN2006:10:11:00.000,64,9605,1,58,1,
4,14JUN2006:10:11:00.000,64,9605,1,15,1,
2,14JUN2006:12:11:00.000,168,9605,1,132,1,
5,19JUN2006:08:46:00.000,315,9605,1,121,2,1
5,19JUN2006:08:46:00.000,315,9605,1,93,1,
5,19JUN2006:08:46:00.000,315,9605,1,145,2,3
5,19JUN2006:08:46:00.000,315,9605,1,65,1,
5,19JUN2006:08:46:00.000,315,9605,1,51,1,
5,19JUN2006:08:46:00.000,315,9605,1,65,2,1
5,19JUN2006:08:46:00.000,315,9605,1,38,2,1
5,19JUN2006:08:46:00.000,315,9605,1,38,2,1
5,19JUN2006:09:11:00.000,316,9605,1,110,2,1
4,19JUN2006:11:31:00.000,70,9605,1,119,1,
4,19JUN2006:11:31:00.000,70,9605,1,110,2,2
4,19JUN2006:11:31:00.000,70,9605,1,101,1,
4,19JUN2006:11:31:00.000,70,9605,1,131,1,
4,19JUN2006:12:27:00.000,79,9605,1,72,2,2
4,19JUN2006:12:27:00.000,79,9605,1,81,1,
4,19JUN2006:12:27:00.000,79,9605,1,122,2,2
4,19JUN2006:12:27:00.000,79,9605,1,88,2,1
4,19JUN2006:12:27:00.000,79,9605,1,110,2,2
4,19JUN2006:12:27:00.000,79,9605,1,61,2,1
4,19JUN2006:12:27:00.000,79,9605,1,101,2,1
4,19JUN2006:12:27:00.000,79,9605,1,85,2,1
4,19JUN2006:12:27:00.000,79,9605,1,76,2,1
4,19JUN2006:12:27:00.000,79,9605,1,66,1,
4,19JUN2006:12:27:00.000,79,9605,1,95,1,
4,19JUN2006:13:26:00.000,137,9605,1,122,2,2
4,19JUN2006:13:26:00.000,137,9605,1,91,2,1
4,19JUN2006:13:26:00.000,137,9605,1,85,1,
4,19JUN2006:13:26:00.000,137,9605,1,90,1,
4,19JUN2006:13:26:00.000,137,9605,1,113,1,
4,19JUN2006:14:20:00.000,105,9605,1,132,2,2
4,19JUN2006:14:20:00.000,105,9605,1,76,1,
5,19JUN2006:14:29:00.000,122,9605,1,128,2,2
5,19JUN2006:14:29:00.000,122,9605,1,148,2,2
5,19JUN2006:14:29:00.000,122,9605,1,52,2,1
5,19JUN2006:14:29:00.000,122,9605,1,18,2,1
5,19JUN2006:14:29:00.000,122,9605,1,27,2,1
5,19JUN2006:14:29:00.000,122,9605,1,38,1,
5,19JUN2006:14:29:00.000,122,9605,1,24,1,
5,19JUN2006:14:29:00.000,122,9605,1,88,1,
5,19JUN2006:14:29:00.000,122,9605,1,91,1,
4,19JUN2006:15:18:00.000,94,9605,1,129,1,
4,19JUN2006:15:18:00.000,94,9605,1,162,2,4
4,19JUN2006:15:18:00.000,94,9605,1,47,2,1
5,19JUN2006:15:48:00.000,198,9605,1,95,2,1
5,19JUN2006:15:48:00.000,198,9605,1,50,2,1
5,19JUN2006:15:48:00.000,198,9605,1,90,2,1
5,19JUN2006:15:48:00.000,198,9605,1,65,2,1
5,19JUN2006:16:33:00.000,196,9605,1,24,,
5,19JUN2006:16:33:00.000,196,9605,1,112,,
5,19JUN2006:16:33:00.000,196,9605,1,124,,
5,19JUN2006:16:33:00.000,196,9605,1,112,,
5,19JUN2006:16:33:00.000,196,9605,1,113,,
5,19JUN2006:16:33:00.000,196,9605,1,28,,
1,21JUN2006:09:51:00.000,100,9605,1,173,2,2
3,21JUN2006:10:40:00.000,346,9605,1,100,1,
3,21JUN2006:10:40:00.000,346,9605,1,132,2,2
3,21JUN2006:10:40:00.000,346,9605,1,22,2,1
3,21JUN2006:10:40:00.000,346,9605,1,19,1,
3,21JUN2006:10:40:00.000,346,9605,1,23,1,
3,21JUN2006:10:40:00.000,346,9605,1,20,1,
3,21JUN2006:10:40:00.000,346,9605,1,26,2,1
3,21JUN2006:11:08:00.000,345,9605,1,141,2,3
3,21JUN2006:11:08:00.000,345,9605,1,132,2,2
1,21JUN2006:11:21:00.000,130,9605,1,161,1,
1,21JUN2006:11:21:00.000,130,9605,1,124,2,2
3,21JUN2006:11:40:00.000,270,9605,1,35,1,
3,21JUN2006:11:40:00.000,270,9605,1,24,2,1
3,21JUN2006:11:40:00.000,270,9605,1,22,1,
1,21JUN2006:12:33:00.000,116,9605,1,151,1,
6,21JUN2006:12:35:00.000,240,9605,1,62,1,
6,21JUN2006:12:35:00.000,240,9605,1,57,1,
6,21JUN2006:12:35:00.000,240,9605,1,81,1,
6,21JUN2006:12:35:00.000,240,9605,1,86,1,
6,21JUN2006:12:35:00.000,240,9605,1,62,2,1
6,21JUN2006:12:35:00.000,240,9605,1,16,1,
6,21JUN2006:12:35:00.000,240,9605,1,16,1,
1,21JUN2006:13:13:00.000,102,9605,1,148,2,2
5,22JUN2006:08:17:00.000,220,9605,1,145,2,2
4,22JUN2006:09:52:00.000,260,9605,1,126,2,2
4,22JUN2006:09:52:00.000,260,9605,1,35,1,
2,22JUN2006:09:58:00.000,315,9605,1,181,2,3
4,22JUN2006:10:42:00.000,272,9605,1,141,2,2
4,22JUN2006:10:42:00.000,272,9605,1,30,1,
4,22JUN2006:11:44:00.000,268,9605,1,109,2,2
4,22JUN2006:13:39:00.000,276,9605,1,25,1,
4,22JUN2006:13:39:00.000,276,9605,1,39,1,
17,23JUN2006:07:32:00.000,3745,9605,1,152,1,
17,23JUN2006:07:32:00.000,3745,9605,1,91,2,1
17,23JUN2006:08:53:00.000,3685,9605,1,184,2,2
17,23JUN2006:08:53:00.000,3685,9605,1,171,2,2
17,23JUN2006:10:03:00.000,3689,9605,1,166,1,
17,23JUN2006:10:03:00.000,3689,9605,1,41,2,1
17,23JUN2006:10:59:00.000,3665,9605,1,115,2,2
17,23JUN2006:10:59:00.000,3665,9605,1,134,2,2
19,26JUN2006:11:57:00.000,1694,9605,1,46,,
19,26JUN2006:11:57:00.000,1694,9605,1,62,,
3,27JUN2006:11:03:00.000,62,9605,1,82,1,
3,27JUN2006:11:33:00.000,61,9605,1,121,1,
3,27JUN2006:14:55:00.000,414,9605,1,130,2,2
3,27JUN2006:14:55:00.000,414,9605,1,153,1,
3,27JUN2006:14:55:00.000,414,9605,1,72,2,2
3,27JUN2006:14:55:00.000,414,9605,1,84,2,2
3,27JUN2006:14:55:00.000,414,9605,1,68,2,2
3,27JUN2006:14:55:00.000,414,9605,1,64,2,3
3,27JUN2006:14:55:00.000,414,9605,1,75,2,2
3,27JUN2006:14:55:00.000,414,9605,1,55,2,1
3,27JUN2006:14:55:00.000,414,9605,1,57,2,2
3,27JUN2006:15:32:00.000,301,9605,1,51,2,2
3,27JUN2006:15:32:00.000,301,9605,1,126,1,
3,27JUN2006:16:08:00.000,253,9605,1,142,1,
3,27JUN2006:16:08:00.000,253,9605,1,119,2,2
8,28JUN2006:12:38:00.000,76,9605,1,86,2,1
8,28JUN2006:12:38:00.000,76,9605,1,120,1,
8,28JUN2006:12:38:00.000,76,9605,1,50,1,
8,28JUN2006:12:38:00.000,76,9605,1,121,1,
2,29JUN2006:13:48:00.000,132,9605,1,21,2,1
8,03JUL2006:11:13:00.000,68,9605,1,71,1,
8,03JUL2006:11:33:00.000,76,9605,1,131,1,
8,03JUL2006:11:54:00.000,82,9605,1,106,,
5,05JUL2006:07:28:00.000,296,9605,1,69,1,
5,05JUL2006:07:28:00.000,296,9605,1,71,2,1
5,05JUL2006:07:28:00.000,296,9605,1,121,2,4
5,05JUL2006:08:16:00.000,323,9605,1,132,2,3
5,05JUL2006:08:43:00.000,324,9605,1,127,2,3
5,05JUL2006:08:43:00.000,324,9605,1,147,2,4
5,05JUL2006:08:43:00.000,324,9605,1,120,2,3
5,05JUL2006:08:43:00.000,324,9605,1,117,1,
5,05JUL2006:09:28:00.000,298,9605,1,71,2,1
5,05JUL2006:09:59:00.000,287,9605,1,89,1,
5,05JUL2006:09:59:00.000,287,9605,1,71,2,3
5,05JUL2006:09:59:00.000,287,9605,1,86,2,3
5,05JUL2006:09:59:00.000,287,9605,1,49,2,4
5,05JUL2006:09:59:00.000,287,9605,1,62,2,1
5,05JUL2006:09:59:00.000,287,9605,1,92,1,
5,05JUL2006:09:59:00.000,287,9605,1,86,1,
5,05JUL2006:09:59:00.000,287,9605,1,63,2,1
5,05JUL2006:09:59:00.000,287,9605,1,29,1,
5,05JUL2006:11:19:00.000,197,9605,1,105,2,3
3,06JUL2006:13:42:00.000,270,9605,1,41,1,
3,06JUL2006:15:18:00.000,403,9605,1,84,2,2
1,07JUL2006:09:24:00.000,100,9605,1,174,1,
1,07JUL2006:09:24:00.000,100,9605,1,109,2,1
1,07JUL2006:10:08:00.000,115,9605,1,162,2,2
1,07JUL2006:10:08:00.000,115,9605,1,154,2,2
1,07JUL2006:10:08:00.000,115,9605,1,163,1,
20,09JUL2006:10:30:00.000,2187,9605,1,149,2,4
20,09JUL2006:10:30:00.000,2187,9605,1,38,1,
20,09JUL2006:10:30:00.000,2187,9605,1,40,2,1
5,10JUL2006:08:34:00.000,68,9605,1,144,2,2
5,10JUL2006:10:09:00.000,112,9605,1,56,2,1
5,10JUL2006:10:09:00.000,112,9605,1,62,2,1
5,10JUL2006:10:09:00.000,112,9605,1,60,2,1
5,10JUL2006:10:09:00.000,112,9605,1,73,1,
4,10JUL2006:10:25:00.000,127,9605,1,41,1,
4,10JUL2006:11:16:00.000,11,9605,1,26,1,
5,10JUL2006:11:53:00.000,161,9605,1,30,1,
5,10JUL2006:11:53:00.000,161,9605,1,130,2,2
5,10JUL2006:11:53:00.000,161,9605,1,68,1,
5,10JUL2006:11:53:00.000,161,9605,1,112,1,
5,10JUL2006:11:53:00.000,161,9605,1,124,1,
5,10JUL2006:12:22:00.000,188,9605,1,60,2,1
4,10JUL2006:13:20:00.000,154,9605,1,102,1,
3,11JUL2006:09:26:00.000,74,9605,1,132,1,
2,11JUL2006:10:20:00.000,214,9605,1,214,1,
2,11JUL2006:12:43:00.000,156,9605,1,89,1,
4,11JUL2006:13:50:00.000,79,9605,1,129,2,2
4,11JUL2006:13:50:00.000,79,9605,1,120,2,1
4,11JUL2006:13:50:00.000,79,9605,1,70,1,
4,11JUL2006:14:55:00.000,60,9605,1,114,1,
4,11JUL2006:14:55:00.000,60,9605,1,132,2,2
4,11JUL2006:14:55:00.000,60,9605,1,130,1,
4,11JUL2006:14:55:00.000,60,9605,1,113,2,1
4,11JUL2006:14:55:00.000,60,9605,1,106,1,
